"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","status_code","organisation_sub_type_code","commissioner","join_provider_purchaser_date","left_provider_purchaser_date","contact_telephone_number","null_4","null_5","null_6","amended_record_indicator","null_7","provider_purchaser","null_8","prescribing_setting","null_10","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"LA16 7JP","A82621","ASKAM SURGERY","Y62","Q84","THE SURGERY","2 PARKLANDS DRIVE","ASKAM-IN-FURNESS","CUMBRIA","","19740401",,"A","B","01K","20170401",,"01229 462464",,,,"0",,"01K",,"4",,"LA16 7JP","199101",,"3210","4771","E10000006","102","E07000027","E05003147","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UCFC05","FFFC05","1","16UCFC","E00096760","Q84","Y51","E01019145","6","E02003977","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","321072","477114","E00096760","E01019145","E02003977","E56000018","E54000048","0101000020E6100000C07BECB4F5AF09C0A665CAA283174B40"
"LA17 7TE","A82651","DUDDON VALLEY MEDICAL PRACTICE","Y62","Q84","KIRKBY SURGERY","ASKEW GATE","KIRKBY-IN-FURNESS","CUMBRIA","","19930401",,"A","B","01K","20170401",,"01229 889247",,,,"0",,"01K",,"4",,"LA17 7TE","198001",,"3228","4825","E10000006","102","E07000031","E05011493","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFC07","FKFC07","1","16UGFC","E00097766","Q84","Y51","E01019345","7","E02004022","N01","N51","Q13","5DD","Y42","E14000543","Y1701","5NE","322875","482504","E00097766","E01019345","E02004022","E56000018","E54000048","0101000020E610000095EAEBB93A7A09C0CE651CA2BF1D4B40"
"LA18 4BY","A82033","WATERLOO HOUSE SURGERY","Y62","Q84","MILLOM COMMUNITY HOSPITAL","LAPSTONE ROAD","MILLOM","CUMBRIA","","19740401",,"A","B","01K","20170401",,"01229 402800",,,,"0",,"01K",,"4",,"LA18 4BY","198001",,"3173","4799","E10000006","102","E07000029","E05012558","0","1","E92000001","Q31","E12000002","QDK","Y62","01K","16UEFZ05","FHFZ05","1","16UEFZ","E00097537","Q84","Y51","E01019299","6","E02004007","N36","N52","Q13","5D6","Y42","E14000647","Y0201","5NE","317396","479987","E00097537","E01019299","E02004007","E56000018","E54000048","0101000020E61000005DC0191FE8240AC07BA39388BE1A4B40"
"LA18 4NA","Y03150","HMP HAVERIGG","Y62","Q84","HMP HAVERIGG","NORTH LANE","HAVERIGG","CUMBRIA","","20100901",,"A","B","14K","20160401",,"01229 713000",,,,"0",,"14K",,"25",,"LA18 4NA","198001",,"3144","4791","E10000006","102","E07000029","E05012550","1","1","E92000001","Q31","E12000002","QDK","Y62","01K","16UEFW03","FHFW03","1","16UEFW","E00097466","Q84","Y51","E01019283","7","E02004007","N36","N52","Q13","5D6","Y42","E14000647","Y0201","5NE","314483","479119","E00097466","E01019283","E02004007","E56000018","E54000048","0101000020E6100000D67E384DD87F0AC0E06EC74DAF194B40"
"LA2 6ST","Y05452","ST JOHN'S HOSPICE","Y62","Q84","ST JOHN'S HOSICE","SLYNE ROAD","LANCASTER","","","20160701",,"A","B","01K","20160701",,"01524 382538",,,,"0",,"01K",,"13",,"LA2  6ST","200112",,"3475","4637","E10000017","323","E07000121","E05009593","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHGC04","LZGC04","1","30UHGC","E00127691","Q84","Y51","E01025159","6","E02005223","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","347544","463751","E00127691","E01025159","E02005223","E56000018","E54000048","0101000020E6100000C6B227D0926C06C0453624DD93084B40"
"LA2 7JP","B82061","BENTHAM MEDICAL PRACTICE","Y62","Q84","BENTHAM MEDICAL PRACTICE","GRASMERE DR,HIGH BENTHAM","LANCASTER","","","19740401",,"A","B","01K","20170401",,"01524 261202",,,,"0",,"01K",,"4",,"LA2  7JP","198001",,"3666","4693","E10000023","218","E07000163","E05006191","0","1","E92000001","Q32","E12000003","QDR","Y62","01K","36UBFB05","NXFB05","1","36UBFB","E00140279","Q84","Y51","E01027559","2","E02005742","N06","N53","Q11","5KJ","Y41","E14000928","Y0201","5NV","366688","469377","E00140279","E01027559","E02005742","E56000018","E54000048","0101000020E610000008FFE584CD1604C0A9E4C404410F4B40"
"LA21 8ER","A82613","WRAYSDALE HOUSE SURGERY","Y62","Q84","WRAYSDALE HOUSE","CONISTON","CUMBRIA","","","19870413",,"A","B","01K","20170401",,"01539 441205",,,,"0",,"01K",,"4",,"LA21 8ER","198001",,"3301","4973","E10000006","102","E07000031","E05011493","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFJ03","FKFJ03","1","16UGFJ","E00097800","Q84","Y51","E01019350","3","E02004022","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","330183","497393","E00097800","E01019350","E02004022","E56000018","E54000048","0101000020E6100000CADA2424CE9B08C0C8D72FF7012F4B40"
"LA22 0NU","A82642","HAWKSHEAD MEDICAL PRACTICE","Y54","Q74","HAWKSHEAD MEDICAL PRACT","RED LION YARD","HAWKSHEAD","AMBLESIDE, CUMBRIA","","19880401","20170630","C","B","01H","20130401","20170630","01539 436246",,,,"0",,"01H",,"4",,"LA22 0NU","198001",,"3352","4982","E10000006","102","E07000031","E05011493","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFN04","FKFN04","1","16UGFN","E00097838","Q84","Y51","E01019356","3","E02004021","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","335251","498225","E00097838","E01019356","E02004021","E56000018","E54000048","0101000020E610000058D67A6674FC07C0500274E70C304B40"
"LA22 9BP","A82005","AMBLESIDE HEALTH CENTRE","Y62","Q84","AMBLESIDE HEALTH CENTRE","RYDAL ROAD","AMBLESIDE","CUMBRIA","","19740401",,"A","B","01K","20170401",,"01539 432693",,,,"0",,"01K",,"4",,"LA22 9BP","198203",,"3374","5048","E10000006","102","E07000031","E05011490","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGF03","FKGF03","1","16UGGF","E00097958","Q84","Y51","E01019374","2","E02004015","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","337416","504833","E00097958","E01019374","E02004015","E56000018","E54000048","0101000020E61000007994B70311BB07C07168117BAF374B40"
"LA23 1BA","A82070","ST. MARY'S SURGERY","Y62","Q84","ST.MARY'S SURGERY","APPLETHWAITE","WINDERMERE","CUMBRIA","","19740401",,"A","B","01K","20170401",,"01539 488484",,,,"0",,"01K",,"4",,"LA23 1BA","198001",,"3410","4987","E10000006","102","E07000031","E05011507","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGX04","FKGX04","1","16UGGX","E00098083","Q84","Y51","E01019395","2","E02004015","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","341068","498744","E00098083","E01019395","E02004015","E56000018","E54000048","0101000020E610000060D08F1E4C4507C020CB0FE7BC304B40"
"LA23 2EG","A82046","WINDERMERE HEALTH CENTRE","Y62","Q84","WINDERMERE HEALTH CENTRE","GOODLEY DALE","WINDERMERE","CUMBRIA","","19740401",,"A","B","01K","20170401",,"01539 445159",,,,"0",,"01K",,"4",,"LA23 2EG","198001",,"3407","4976","E10000006","102","E07000031","E05011507","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGY02","FKGY02","1","16UGGY","E00098094","Q84","Y51","E01019396","2","E02004016","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","340756","497647","E00098094","E01019396","E02004016","E56000018","E54000048","0101000020E6100000C19BDA78AF4E07C02D0587B3782F4B40"
"LA3 2LE","Y01008","BAY MEDICAL GROUP","Y62","Q84","HEYSHAM PRIMARY CARE CTR","MIDDLETON WAY","HEYSHAM","","","20050401",,"A","B","01K","20130401",,"01524 511999",,,,"0",,"01K",,"4",,"LA3  2LE","201206",,"3415","4610","E10000017","323","E07000121","E05009602","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFN13","LZFN13","1","30UHFN","E00127497","Q84","Y51","E01025124","5","E02005236","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","341550","461007","E00127497","E01025124","E02005236","E56000018","E54000048","0101000020E61000007301593A092707C0975646A956054B40"
"LA3 2LE","P81624","STRAWBERRY GARDENS MEDICAL PRACTICE","Y54","Q73","HEYSHAM PRIMARY CARE CTR","MIDDLETON WAY, HEYSHAM","MORECAMBE","LANCASHIRE","","19740401","20160731","C","B","01K","20130401","20160731","01524 518500",,,,"0",,"01K",,"4",,"LA3  2LE","201206",,"3415","4610","E10000017","323","E07000121","E05009602","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFN13","LZFN13","1","30UHFN","E00127497","Q84","Y51","E01025124","5","E02005236","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","341550","461007","E00127497","E01025124","E02005236","E56000018","E54000048","0101000020E61000007301593A092707C0975646A956054B40"
"LA4 4UZ","P81153","THE WESTGATE MED PRACTICE","Y54","Q84","THE WESTGATE MED PRACTICE","BRADDON CLOSE, WESTGATE","MORECAMBE","LANCASHIRE","","19740401","20180131","C","B","01K","20130401","20180131","01524 832888",,,,"0",,"01K",,"4",,"LA4  4UZ","199101",,"3440","4631","E10000017","323","E07000121","E05009618","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFK10","LZFK10","1","30UHFK","E00127761","Q84","Y51","E01025171","5","E02005230","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","344081","463101","E00127761","E01025171","E02005230","E56000018","E54000048","0101000020E61000003278E1D1AED806C06B97CF7FC8074B40"
"LA4 5LX","Y01861","YOUNG ADDACTION LANCASHIRE NORTH","Y54","Q47","MORECAMBE INFORMATION CTR","6-8 KENSINGTON ROAD","MORECAMBE","","","20061204","20141130","C","B","01K","20130401","20141130","07789397932",,,,"0",,"01K",,"0",,"LA4  5LX","198001",,"3437","4643","E10000017","323","E07000121","E05009608","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFU06","LZFU06","1","30UHFU","E00127573","Q84","Y51","E01025139","5","E02005226","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","343797","464386","E00127573","E01025139","E02005226","E56000018","E54000048","0101000020E61000002BEA88850EE206C0F18B44E141094B40"
"LA4 5LY","Y03600","SAME DAY HEALTH CNTRE COASTAL HEALTHCARE","Y62","Q84","HANOVER STREET","","MORECAMBE","LANCASHIRE","","20121001",,"A","B","01K","20130401",,"01253 303131",,,,"0",,"01K",,"9",,"LA4  5LY","198001",,"3438","4644","E10000017","323","E07000121","E05009608","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFU06","LZFU06","1","30UHFU","E00127596","Q84","Y51","E01025136","5","E02005226","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","343851","464443","E00127596","E01025136","E02005226","E56000018","E54000048","0101000020E610000082E3B77863E006C05A2BADDB52094B40"
"LA4 5LY","Y05448","BAY MEDICAL GROUP EXTENDED OOH","Y62","Q84","MORECAMBE HEALTH CENTRE","HANOVER STREET","MORECAMBE","","","20160610",,"A","B","01K","20160701",,"01524 511999",,,,"0",,"01K",,"2",,"LA4  5LY","198001",,"3438","4644","E10000017","323","E07000121","E05009608","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFU06","LZFU06","1","30UHFU","E00127596","Q84","Y51","E01025136","5","E02005226","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","343851","464443","E00127596","E01025136","E02005226","E56000018","E54000048","0101000020E610000082E3B77863E006C05A2BADDB52094B40"
"LA4 5TE","P81085","YORK BRIDGE SURGERY","Y54","Q84","YORK BRIDGE SURGERY","5 JAMES STREET","MORECAMBE","LANCASHIRE","","19740401","20180430","C","B","01K","20130401","20180430","01524 831111",,,,"0",,"01K",,"4",,"LA4  5TE","198001",,"3440","4641","E10000017","323","E07000121","E05009608","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHGE03","LZGE03","1","30UHGE","E00127583","Q84","Y51","E01025136","5","E02005226","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","344062","464125","E00127583","E01025136","E02005226","E56000018","E54000048","0101000020E6100000447D0044AAD906C0F96E55F8F5084B40"
"LA5 0DP","A82074","ARNSIDE SURGERY","Y62","Q84","THE SURGERY","ORCHARD ROAD, ARNSIDE","CARNFORTH","CUMBRIA","","19740401","20190731","C","B","01K","20170401","20190731","01524 761311",,,,"0",,"01K",,"4",,"LA5  0DP","198001",,"3457","4785","E10000006","102","E07000031","E05011491","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFA02","FKFA02","1","16UGFA","E00097748","Q84","Y51","E01019342","6","E02004025","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","345762","478597","E00097748","E01019342","E02004025","E56000018","E54000048","0101000020E61000005A88855CCEA906C0930EAA80A1194B40"
"LA5 9JU","P81029","ASH TREES SURGERY","Y62","Q84","ASH TREES SURGERY","MARKET STREET","CARNFORTH","LANCASHIRE","","19740401",,"A","B","01K","20130401",,"01524 720000",,,,"0",,"01K",,"4",,"LA5  9JU","198001",,"3498","4706","E10000017","323","E07000121","E05009595","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFE03","LZFE03","1","30UHFE","E00127368","Q84","Y51","E01025096","6","E02005221","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","349814","470677","E00127368","E01025096","E02005221","E56000018","E54000048","0101000020E6100000C5AC3354E72706C0C5133DD492104B40"
"LA6 2HQ","A82030","LUNESDALE SURGERY","Y62","Q84","THE LUNESDALE SURGERY","KIRKBY LONSDALE","NR CARNFORTH","LANCASHIRE","","19740401",,"A","B","01K","20170401",,"01524 271210",,,,"0",,"01K",,"4",,"LA6  2HQ","200403",,"3608","4784","E10000006","102","E07000031","E05011504","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGE06","FKGE06","1","16UGGE","E00097943","Q84","Y51","E01019372","2","E02004023","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","360812","478481","E00097943","E01019372","E02004023","E56000018","E54000048","0101000020E6100000587AAE1D55D104C0FB712861AC194B40"
"LA7 7PS","P81113","PARK VIEW SURGERY","Y62","Q84","PARK VIEW SURGERY","HAVERFLATTS LANE","MILNTHORPE","CUMBRIA","","19740401",,"A","B","01K","20170401",,"01539 715555",,,,"0",,"01K",,"4",,"LA7  7PS","198001",,"3498","4816","E10000006","102","E07000031","E05011491","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGL05","FKGL05","1","16UGGL","E00097993","Q84","Y51","E01019382","6","E02004025","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","349827","481600","E00097993","E01019382","E02004025","E56000018","E54000048","0101000020E610000044FEC6AB3B2B06C01C081E63231D4B40"
"LA7 7PW","A82034","STONELEIGH SURGERY","Y62","Q84","STONELEIGH SURGERY","POLICE SQUARE","MILNTHORPE","CUMBRIA","","19740401",,"A","B","01K","20170401",,"01539 563307",,,,"0",,"01K",,"4",,"LA7  7PW","198001",,"3498","4815","E10000006","102","E07000031","E05011491","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGL05","FKGL05","1","16UGGL","E00097994","Q84","Y51","E01019382","6","E02004025","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","349853","481559","E00097994","E01019382","E02004025","E56000018","E54000048","0101000020E6100000C7493FFF662A06C0555AC565171D4B40"
"LA9 4JE","A82025","CAPTAIN FRENCH SURGERY","Y62","Q84","THE GILLINGGATE CENTRE","GILLINGGATE","KENDAL","CUMBRIA","","19740401",,"A","B","01K","20170401",,"01539 720241",,,,"0",,"01K",,"4",,"LA9  4JE","198001",,"3514","4922","E10000006","102","E07000031","E05011502","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFX02","FKFX02","1","16UGFX","E00097881","Q84","Y51","E01019363","5","E02004018","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","351410","492242","E00097881","E01019363","E02004018","E56000018","E54000048","0101000020E610000079D9CF3C0EFD05C0DBC36C2266294B40"
"LA9 5EA","Y00715","SOUTH LAKES PRIMARY CARE SERVICES","Y54","Q49","TENTERFIELD","BRIGSTEER ROAD","KENDAL","CUMBRIA","","20041001","20140831","C","B","01H","20130401","20140831","01229 772631",,,,"0",,"01H",,"0",,"LA9  5EA","198001",,"3510","4923","E10000006","102","E07000031","E05011502","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFX01","FKFX01","1","16UGFX","E00097880","Q84","Y51","E01019363","5","E02004018","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","351030","492322","E00097880","E01019363","E02004018","E56000018","E54000048","0101000020E610000032503AF20B0906C09F35C37F7C294B40"
"LA9 6SA","A82027","STATION HOUSE SURGERY","Y62","Q84","STATION HOUSE SURGERY","STATION ROAD","KENDAL","CUMBRIA","","19740401",,"A","B","01K","20170401",,"01539 722660",,,,"0",,"01K",,"4",,"LA9  6SA","199201",,"3519","4931","E10000006","102","E07000031","E05011502","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFY01","FKFY01","1","16UGFY","E00097898","Q84","Y51","E01019365","5","E02004017","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","351994","493185","E00097898","E01019365","E02004017","E56000018","E54000048","0101000020E6100000BB51B4EBFAEA05C01BB0A1A17D2A4B40"
"LA9 7HR","Y05062","SOUTH LAKES PRIMARY CARE SERVICES","Y62","Q84","HELME CHASE SURGERY","BURTON ROAD","KENDAL","","","20150615",,"A","B","01K","20170401",,"01539 718080",,,,"0",,"01K",,"9",,"LA9  7HR","199501",,"3521","4910","E10000006","102","E07000031","E05011501","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGA01","FKGA01","1","16UGGA","E00097905","Q84","Y51","E01019367","5","E02004020","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","352141","491040","E00168542","E01019367","E02004020","E56000018","E54000048","0101000020E610000080E6870EA5E505C08004FD7306284B40"
"LA9 7HR","A82026","THE JAMES COCHRANE PRACT.","Y62","Q84","JAMES COCHRANE PRACTICE","BURTON ROAD","KENDAL","CUMBRIA","","19740401",,"A","B","01K","20170401",,"01539 718080",,,,"0",,"01K",,"4",,"LA9  7HR","199501",,"3521","4910","E10000006","102","E07000031","E05011501","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGA01","FKGA01","1","16UGGA","E00097905","Q84","Y51","E01019367","5","E02004020","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","352141","491040","E00168542","E01019367","E02004020","E56000018","E54000048","0101000020E610000080E6870EA5E505C08004FD7306284B40"
"LA9 7RG","A99963","CUMBRIA AND MORECAMBE BAY BCSC","Y62","Q84","WESTMORLAND GENERAL HOSPITAL","BURTON ROAD","","KENDAL","CUMBRIA","20180401",,"A","B","01K","20180401",,"01539 795366",,,,"0",,"RTX",,"0",,"LA9  7RG","199101",,"3524","4903","E10000006","102","E07000031","E05011501","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGA01","FKGA01","1","16UGGA","E00097905","Q84","Y51","E01019367","5","E02004020","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","352432","490370","E00168539","E01019367","E02004020","E56000018","E54000048","0101000020E61000000508B81A44DC05C02CED760D42274B40"
"LA9 7RG","Y00714","CUMBRIA HLTH ON CALL (S) OOH","Y62","Q84","COMM PATIENT CONTACT CTR","WESTMORLAND GENERAL HPL","BURTON ROAD","KENDAL","","20041001",,"A","B","01K","20170401",,"0845 0524999",,,,"0",,"01K",,"2",,"LA9  7RG","199101",,"3524","4903","E10000006","102","E07000031","E05011501","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGA01","FKGA01","1","16UGGA","E00097905","Q84","Y51","E01019367","5","E02004020","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","352432","490370","E00168539","E01019367","E02004020","E56000018","E54000048","0101000020E61000000508B81A44DC05C02CED760D42274B40"
"LA9 7RG","Y02667","PCAS WESTMORLAND GENERAL HOSPITAL","Y54","Q49","WESTMORLAND GENERAL HPL","BURTON ROAD","KENDAL","CUMBRIA","","20090401","20131031","C","B","01H","20090401","20131031","01539 716571",,,,"0",,"5NE",,"0",,"LA9  7RG","199101",,"3524","4903","E10000006","102","E07000031","E05011501","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGA01","FKGA01","1","16UGGA","E00097905","Q84","Y51","E01019367","5","E02004020","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","352432","490370","E00168539","E01019367","E02004020","E56000018","E54000048","0101000020E61000000508B81A44DC05C02CED760D42274B40"
"OL12 8QS","P81088","WHITWORTH MEDICAL CENTRE","Y62","Q84","THE MEDICAL CENTRE","MARKET STREET","WHITWORTH","ROCHDALE","","19740401",,"A","B","01A","20130401",,"01706 852238",,,,"0",,"01A",,"4",,"OL12 8QS","198001",,"3886","4183","E10000017","323","E07000125","E05005318","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UMFG03","MDFG03","1","30UMFG","E00128705","Q84","Y51","E01025360","5","E02005286","N01","N51","Q13","5G8","Y42","E14000902","Y1701","5NH","388602","418318","E00128705","E01025360","E02005286","E56000018","E54000048","0101000020E6100000E0B2807E436401C0B3C2D0EFA2D44A40"
"OL13 9NR","P81027","IRWELL MEDICAL PRACTICE","Y62","Q84","IRWELL MEDICAL PRACTICE","IRWELL MILL ,ROCHDALE RD","BACUP","LANCASHIRE","","19740401",,"A","B","01A","20130401",,"01706 253422",,,,"0",,"01A",,"4",,"OL13 9NR","198001",,"3870","4226","E10000017","323","E07000125","E05005325","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UMFJ06","MDFJ06","1","30UMFJ","E00128823","Q84","Y51","E01025382","5","E02005280","N01","N51","Q13","5G8","Y42","E14000902","Y1701","5NH","387007","422608","E00128823","E01025382","E02005280","E56000018","E54000048","0101000020E61000008FBE75E9109601C03289FC3391D94A40"
"OL13 9NR","Y01023","MUSCULOSKELETAL SERVICE","Y62","Q84","PRIMARY HEALTHCARE CENTRE","IRWELL MILL","ROCHDALE ROAD","BACUP","","20050401",,"A","B","01A","20130401",,"01282 657543",,,,"0",,"01A",,"9",,"OL13 9NR","198001",,"3870","4226","E10000017","323","E07000125","E05005325","0","1","E92000001","Q31","E12000002","QCX","Y62","01A","30UMFJ06","MDFJ06","1","30UMFJ","E00128823","Q84","Y51","E01025382","5","E02005280","N01","N51","Q13","5G8","Y42","E14000902","Y1701","5NH","387007","422608","E00128823","E01025382","E02005280","E56000018","E54000048","0101000020E61000008FBE75E9109601C03289FC3391D94A40"
