"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","null_1","organisation_sub_type_code","parent_organisation_code","null_2","null_3","contact_telephone_number","null_4","null_5","null_6","amended_record_indicator","null_7","gor_code","null_8","null_9","null_10","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"L40 5SW","RX7A9","BURSCOUGH AMBULANCE STATION","Y62","Q83","JUNCTION LANE","BURSCOUGH","","ORMSKIRK","LANCASHIRE","20060701",,,"","RX7",,,,,,,"0",,"B",,,,"L40  5SW","198001",,"3445","4113","E10000017","323","E07000127","E05005361","0","1","E92000001","Q31","E12000002","QC1","Y62","02G","30UPFM07","MFFM07","1","30UPFM","E00129326","Q84","Y51","E01025483","6","E02005307","N03","N51","Q13","5F3","Y42","E14001033","Y1701","5NG","344538","411345","E00129326","E01025483","E02005307","E56000018","E54000048","0101000020E61000001ECBAE4E3AB706C0BA720ED140CC4A40"
"LA1 1NN","RW5YG","LANCASTER CMHT","Y62","Q84","ST. LEONARD HOUSE","ST. LEONARDS GATE","","LANCASTER","LANCASHIRE","20090401",,,"X","RW5",,,,,,,"0",,"B",,,,"LA1  1NN","198001",,"3478","4618","E10000017","323","E07000121","E05009594","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFD09","LZFD09","1","30UHFD","E00127358","Q84","Y51","E01025093","5","E02005234","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347855","461852","E00127358","E01025093","E02005234","E56000018","E54000048","0101000020E610000048D7D70F2C6206C015B6DAB065064B40"
"LA1 1YB","RW5HS","LANCASTER POLICE STATION","Y62","Q84","THURNHAM STREET","","","LANCASTER","","20190401",,,"","RW5",,,,,,,"1",,"B",,,,"LA1  1YB","198001",,"3477","4614","E10000017","323","E07000121","E05009596","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFQ01","LZFQ01","1","30UHFQ","E00127405","Q84","Y51","E01025104","5","E02005234","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347796","461465","E00170161","E01033071","E02005234","E56000018","E54000048","0101000020E6100000E43C917CE16306C045984E88F3054B40"
"LA1 2BJ","RXL1I","CENTRAL LOAN STORE","Y62","Q84","PINFOLD LANE","","","LANCASTER","LANCASHIRE","20150401",,,"","RXL",,,,,,,"0",,"B",,,,"LA1  2BJ","198001",,"3478","4628","E10000017","323","E07000121","E05009612","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHGA08","LZGA08","1","30UHGA","E00127654","Q84","Y51","E01025151","5","E02005231","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","347822","462828","E00127654","E01025151","E02005231","E56000018","E54000048","0101000020E6100000D845EE818C6306C09CD362FD84074B40"
"LA1 2HT","RXL1C","COMMUNITY HEALTH OFFICES","Y62","Q84","SLYNE ROAD","","","LANCASTER","LANCASHIRE","20150401",,,"","RXL",,,,,,,"0",,"B",,,,"LA1  2HT","198001",,"3476","4630","E10000017","323","E07000121","E05009612","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFZ06","LZFZ06","1","30UHFZ","E00127645","Q84","Y51","E01025149","5","E02005231","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","347635","463073","E00127645","E01025149","E02005231","E56000018","E54000048","0101000020E610000038E129597C6906C085417683CC074B40"
"LA1 2LG","RXLC3","SLYNE ROAD CLINIC","Y62","Q84","67 OWEN ROAD","","","LANCASTER","LANCASHIRE","20161001",,,"","RXL",,,,,,,"0",,"B",,,,"LA1  2LG","198001",,"3476","4629","E10000017","323","E07000121","E05009612","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFZ08","LZFZ08","1","30UHFZ","E00127655","Q84","Y51","E01025150","5","E02005231","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","347634","462904","E00127655","E01025150","E02005231","E56000018","E54000048","0101000020E6100000728F8E05756906C0D0566BBE9A074B40"
"LA1 2LN","RXL1F","RYELANDS HOUSE","Y62","Q84","OWEN ROAD","","","LANCASTER","LANCASHIRE","20150401",,,"","RXL",,,,,,,"0",,"B",,,,"LA1  2LN","198001",,"3475","4626","E10000017","323","E07000121","E05009612","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFZ08","LZFZ08","1","30UHFZ","E00127650","Q84","Y51","E01025151","5","E02005231","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","347555","462647","E00127650","E01025151","E02005231","E56000018","E54000048","0101000020E6100000A6C7AD5BD66B06C0BC69C2CC4E074B40"
"LA1 2LN","RW5AI","RYELANDS HOUSE","Y62","Q84","OWEN ROAD","","","LANCASTER","LANCASHIRE","20180401",,,"","RW5",,,,,,,"0",,"B",,,,"LA1  2LN","198001",,"3475","4626","E10000017","323","E07000121","E05009612","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFZ08","LZFZ08","1","30UHFZ","E00127650","Q84","Y51","E01025151","5","E02005231","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","347555","462647","E00127650","E01025151","E02005231","E56000018","E54000048","0101000020E6100000A6C7AD5BD66B06C0BC69C2CC4E074B40"
"LA1 2LN","RTX12","RYELANDS HOUSE","Y62","Q84","RYELANDS PARK","OWEN ROAD","","LANCASTER","LANCASHIRE","20180401",,,"","RTX",,,,,,,"0",,"B",,,,"LA1  2LN","198001",,"3475","4626","E10000017","323","E07000121","E05009612","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFZ08","LZFZ08","1","30UHFZ","E00127650","Q84","Y51","E01025151","5","E02005231","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","347555","462647","E00127650","E01025151","E02005231","E56000018","E54000048","0101000020E6100000A6C7AD5BD66B06C0BC69C2CC4E074B40"
"LA1 2PZ","RXL94","LOYNE SCHOOL","Y62","Q84","SEFTON DRIVE","","","LANCASTER","LANCASHIRE","20130401",,,"","RXL",,,,,,,"0",,"B",,,,"LA1  2PZ","198001",,"3467","4628","E10000017","323","E07000121","E05009613","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHGB06","LZGB06","1","30UHGB","E00127677","Q84","Y51","E01025157","5","E02005232","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","346730","462814","E00127677","E01025157","E02006871","E56000018","E54000048","0101000020E6100000A039FD96B48506C0B45AF3327D074B40"
"LA1 2TY","RW5MC","LANCASTER AND MORECAMBE COLLEGE","Y62","Q84","MORECAMBE ROAD","","","LANCASTER","LANCASHIRE","20061001",,,"","RW5",,,,,,,"0",,"B",,,,"LA1  2TY","198001",,"3460","4632","E10000017","323","E07000121","E05009614","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHGD09","LZGD09","1","30UHGD","E00127723","Q84","Y51","E01025165","5","E02005227","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","346016","463282","E00127723","E01025165","E02006871","E56000018","E54000048","0101000020E61000000ECB9872369C06C0B09EC79204084B40"
"LA1 3JD","RW5MH","ST. MARTINS COLLEGE","Y62","Q84","BOWERHAM ROAD","","","LANCASTER","LANCASHIRE","20061001",,,"","RW5",,,,,,,"0",,"B",,,,"LA1  3JD","198001",,"3485","4608","E10000017","323","E07000121","E05009603","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFQ09","LZFQ09","1","30UHFQ","E00127523","Q84","Y51","E01025125","5","E02005235","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","348512","460823","E00170163","E01025125","E02005235","E56000018","E54000048","0101000020E61000007FFF06C5434D06C03DAE94D738054B40"
"LA1 3JT","RXL1G","MOOR PARK WORKS DEPARTMENT","Y62","Q84","QUERNMORE ROAD","","","LANCASTER","LANCASHIRE","20150401",,,"","RXL",,,,,,,"0",,"B",,,,"LA1  3JT","198001",,"3493","4622","E10000017","323","E07000121","E05009594","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFD08","LZFD08","1","30UHFD","E00127356","Q84","Y51","E01025095","6","E02005233","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","349327","462202","E00127356","E01025095","E02005233","E56000018","E54000048","0101000020E61000008DC04588403406C04A98FB93D1064B40"
"LA1 3JT","RW5LA","RIDGE LEA HOSPITAL","Y62","Q84","QUERNMORE ROAD","","","LANCASTER","LANCASHIRE","20061001",,,"","RW5",,,,,,,"0",,"B",,,,"LA1  3JT","198001",,"3493","4622","E10000017","323","E07000121","E05009594","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFD08","LZFD08","1","30UHFD","E00127356","Q84","Y51","E01025095","6","E02005233","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","349327","462202","E00127356","E01025095","E02005233","E56000018","E54000048","0101000020E61000008DC04588403406C04A98FB93D1064B40"
"LA1 3LS","RXL95","CENTRAL LANCASHIRE HIGH SCHOOL NURSES ROOM","Y62","Q84","CRAG ROAD","","","LANCASTER","LANCASHIRE","20130401",,,"","RXL",,,,,,,"0",,"B",,,,"LA1  3LS","198001",,"3487","4623","E10000017","323","E07000121","E05009594","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFD07","LZFD07","1","30UHFD","E00127350","Q84","Y51","E01025091","5","E02005233","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","348775","462390","E00127350","E01025091","E02005233","E56000018","E54000048","0101000020E610000018449367954506C0ADA5EE2507074B40"
"LA1 3NT","RX7C6","LANCASTER AMBULANCE STATION","Y62","Q83","LANGDALE ROAD","","","LANCASTER","LANCASHIRE","20060701",,,"","RX7",,,,,,,"0",,"B",,,,"LA1  3NT","198001",,"3483","4625","E10000017","323","E07000121","E05009594","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFD01","LZFD01","1","30UHFD","E00127352","Q84","Y51","E01025091","5","E02005233","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","348319","462511","E00127352","E01025091","E02005233","E56000018","E54000048","0101000020E6100000CA0F09D6E35306C074D1FE4829074B40"
"LA1 3QZ","RW5HP","LANCASTER FARM YOI PRISON","Y62","Q84","STONE ROW HEAD","","","LANCASTER","LANCASHIRE","20161001",,,"","RW5",,,,,,,"0",,"B",,,,"LA1  3QZ","199301",,"3495","4621","E10000017","323","E07000121","E05009594","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFD08","LZFD08","1","30UHFD","E00127356","Q84","Y51","E01025095","6","E02005233","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","349552","462136","E00127356","E01025095","E02005233","E56000018","E54000048","0101000020E6100000FD657F0D312D06C04D1602DEBE064B40"
"LA1 3QZ","RW5TQ","HEALTHCARE CLINIC L","Y62","Q84","STONE ROW HEAD","QUERNMORE ROAD","","LANCASTER","LANCASHIRE","20141001",,,"X","RW5",,,,,,,"0",,"B",,,,"LA1  3QZ","199301",,"3495","4621","E10000017","323","E07000121","E05009594","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFD08","LZFD08","1","30UHFD","E00127356","Q84","Y51","E01025095","6","E02005233","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","349552","462136","E00127356","E01025095","E02005233","E56000018","E54000048","0101000020E6100000FD657F0D312D06C04D1602DEBE064B40"
"LA1 4JJ","RW5YF","LANCASTER AND MORECOMBE CRISIS RESOLUTION / HOME TREATMENT TEAM","Y62","Q84","EAST BARN","PATHFINDERS DRIVE","","LANCASTER","LANCASHIRE","20090401",,,"X","RW5",,,,,,,"0",,"B",,,,"LA1  4JJ","199912",,"3474","4598","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127617","Q84","Y51","E01025144","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347404","459869","E00170158","E01025144","E02005237","E56000018","E54000048","0101000020E6100000389685A8926F06C041357A3D1C044B40"
"LA1 4JJ","RW5BO","PERINATAL CMHT NORTH","Y62","Q84","EAST BARN","PATHFINDERS DRIVE","","LANCASTER","","20181001",,,"X","RW5",,,,,,,"0",,"B",,,,"LA1  4JJ","199912",,"3474","4598","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127617","Q84","Y51","E01025144","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347404","459869","E00170158","E01025144","E02005237","E56000018","E54000048","0101000020E6100000389685A8926F06C041357A3D1C044B40"
"LA1 4JJ","RW5WR","LANCASTER & MORECAMBE MEMORY ASSESSMENT SERVICE","Y62","Q84","OAKLANDS UNIT","PATHFINDERS DRIVE","","LANCASTER","LANCASHIRE","20101001",,,"X","RW5",,,,,,,"0",,"B",,,,"LA1  4JJ","199912",,"3474","4598","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127617","Q84","Y51","E01025144","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347404","459869","E00170158","E01025144","E02005237","E56000018","E54000048","0101000020E6100000389685A8926F06C041357A3D1C044B40"
"LA1 4JJ","RW5LW","NORTH BARN","Y62","Q84","PATHFINDERS DRIVE","","","LANCASTER","LANCASHIRE","20061001",,,"","RW5",,,,,,,"0",,"B",,,,"LA1  4JJ","199912",,"3474","4598","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127617","Q84","Y51","E01025144","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347404","459869","E00170158","E01025144","E02005237","E56000018","E54000048","0101000020E6100000389685A8926F06C041357A3D1C044B40"
"LA1 4JJ","RW5MQ","THE ORCHARD","Y62","Q84","PATHFINDERS DRIVE","","","LANCASTER","LANCASHIRE","20140401",,,"","RW5",,,,,,,"0",,"B",,,,"LA1  4JJ","199912",,"3474","4598","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127617","Q84","Y51","E01025144","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347404","459869","E00170158","E01025144","E02005237","E56000018","E54000048","0101000020E6100000389685A8926F06C041357A3D1C044B40"
"LA1 4JJ","RW5YH","LANCASTER OLDER ADULT CMHT","Y62","Q84","OAKLANDS UNIT","PATHFINDERS DRIVE","","LANCASTER","LANCASHIRE","20090401",,,"X","RW5",,,,,,,"0",,"B",,,,"LA1  4JJ","199912",,"3474","4598","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127617","Q84","Y51","E01025144","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347404","459869","E00170158","E01025144","E02005237","E56000018","E54000048","0101000020E6100000389685A8926F06C041357A3D1C044B40"
"LA1 4JJ","RW5YE","LANCASTER AND MORECOMBE ASSERTIVE OUTREACH TEAM","Y62","Q84","EAST BARN","PATHFINDERS DRIVE","","LANCASTER","LANCASHIRE","20090401",,,"X","RW5",,,,,,,"0",,"B",,,,"LA1  4JJ","199912",,"3474","4598","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127617","Q84","Y51","E01025144","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347404","459869","E00170158","E01025144","E02005237","E56000018","E54000048","0101000020E6100000389685A8926F06C041357A3D1C044B40"
"LA1 4JJ","RW5MX","THE ORCHARD (EPACT)","Y62","Q84","PATHFINDERS DRIVE","","","LANCASTER","LANCASHIRE","20160401",,,"X","RW5",,,,,,,"0",,"B",,,,"LA1  4JJ","199912",,"3474","4598","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127617","Q84","Y51","E01025144","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347404","459869","E00170158","E01025144","E02005237","E56000018","E54000048","0101000020E6100000389685A8926F06C041357A3D1C044B40"
"LA1 4JJ","RW5VN","NORTH LANCS RECOVERY TEAM (EAST BARN)","Y62","Q84","EAST BARN","PATHFINDERS DRIVE","","LANCASTER","LANCASHIRE","20111001",,,"X","RW5",,,,,,,"0",,"B",,,,"LA1  4JJ","199912",,"3474","4598","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127617","Q84","Y51","E01025144","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347404","459869","E00170158","E01025144","E02005237","E56000018","E54000048","0101000020E6100000389685A8926F06C041357A3D1C044B40"
"LA1 4JJ","RW5LV","EAST BARN","Y62","Q84","PATHFINDERS DRIVE","","","LANCASTER","LANCASHIRE","20061001",,,"","RW5",,,,,,,"0",,"B",,,,"LA1  4JJ","199912",,"3474","4598","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127617","Q84","Y51","E01025144","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347404","459869","E00170158","E01025144","E02005237","E56000018","E54000048","0101000020E6100000389685A8926F06C041357A3D1C044B40"
"LA1 4JJ","RW5VT","LANCASTER & MORECAMBE COMPLEX CARE & TREATMENT TEAM (EAST BARN)","Y62","Q84","EAST BARN","PATHFINDERS DRIVE","","LANCASTER","LANCASHIRE","20111001",,,"X","RW5",,,,,,,"0",,"B",,,,"LA1  4JJ","199912",,"3474","4598","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127617","Q84","Y51","E01025144","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347404","459869","E00170158","E01025144","E02005237","E56000018","E54000048","0101000020E6100000389685A8926F06C041357A3D1C044B40"
"LA1 4JS","RXLC5","SEXUAL HEALTH CLINIC","Y62","Q84","ASHTON COMMUNITY CARE CENTRE","ASHTON ROAD","","LANCASTER","LANCASHIRE","20161001",,,"","RXL",,,,,,,"0",,"B",,,,"LA1  4JS","198410",,"3477","4607","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX01","LZFX01","1","30UHFX","E00127620","Q84","Y51","E01025147","5","E02005235","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347749","460754","E00127620","E01025147","E02005235","E56000018","E54000048","0101000020E6100000D86D2678196506C04ADFDA0022054B40"
"LA1 4JT","RTX13","ASHTON COMMUNITY CARE CENTRE","Y62","Q84","POINTER COURT","","","LANCASTER","LANCASHIRE","20180401",,,"","RTX",,,,,,,"0",,"B",,,,"LA1  4JT","199501",,"3477","4607","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX01","LZFX01","1","30UHFX","E00127620","Q84","Y51","E01025147","5","E02005235","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347780","460785","E00127620","E01025147","E02005235","E56000018","E54000048","0101000020E6100000FF15871D246406C0C919373C2B054B40"
"LA1 4JT","RW5MW","ASHTON COMMUNITY CARE CENTRE","Y62","Q84","POINTER COURT","","","LANCASTER","LANCASHIRE","20151001",,,"","RW5",,,,,,,"0",,"B",,,,"LA1  4JT","199501",,"3477","4607","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX01","LZFX01","1","30UHFX","E00127620","Q84","Y51","E01025147","5","E02005235","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347780","460785","E00127620","E01025147","E02005235","E56000018","E54000048","0101000020E6100000FF15871D246406C0C919373C2B054B40"
"LA1 4JT","RXL98","SEXUAL HEALTH SERVICES","Y62","Q84","ASHTON COMMUNITY CARE CENTRE","POINTER COURT","","LANCASTER","LANCASHIRE","20141001",,,"","RXL",,,,,,,"0",,"B",,,,"LA1  4JT","199501",,"3477","4607","E10000017","323","E07000121","E05009610","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX01","LZFX01","1","30UHFX","E00127620","Q84","Y51","E01025147","5","E02005235","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347780","460785","E00127620","E01025147","E02005235","E56000018","E54000048","0101000020E6100000FF15871D246406C0C919373C2B054B40"
"LA1 4PW","RW5LE","CHILDREN'S UNIT","Y62","Q84","PICCADILLY","SCOTFORTH","","LANCASTER","LANCASHIRE","20061001",,,"","RW5",,,,,,,"0",,"B",,,,"LA1  4PW","199405",,"3477","4595","E10000017","323","E07000121","E05009610","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127616","Q84","Y51","E01025146","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347734","459503","E00127616","E01025146","E02005237","E56000018","E54000048","0101000020E6100000FF3DEB6A206506C0C7C31390B1034B40"
"LA1 4PW","RW5MT","THE JUNCTION","Y62","Q84","PICCADILLY","","","LANCASTER","LANCASHIRE","20160401",,,"X","RW5",,,,,,,"0",,"B",,,,"LA1  4PW","199405",,"3477","4595","E10000017","323","E07000121","E05009610","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX07","LZFX07","1","30UHFX","E00127616","Q84","Y51","E01025146","5","E02005237","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347734","459503","E00127616","E01025146","E02005237","E56000018","E54000048","0101000020E6100000FF3DEB6A206506C0C7C31390B1034B40"
"LA1 4RP","RTX02","ROYAL LANCASTER INFIRMARY","Y62","Q84","ASHTON ROAD","","","LANCASTER","LANCASHIRE","19980401",,,"","RTX",,,,,,,"0",,"B",,,,"LA1  4RP","198001",,"3477","4610","E10000017","323","E07000121","E05009610","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX01","LZFX01","1","30UHFX","E00127405","Q84","Y51","E01025104","5","E02005234","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347761","461046","E00170161","E01033071","E02005234","E56000018","E54000048","0101000020E61000008044D7CFD36406C0ECD5C90778054B40"
"LA1 4RP","RXL42","ROYAL LANCASTER INFIRMARY","Y62","Q84","ASHTON ROAD","","","LANCASTER","LANCASHIRE","20050401",,,"","RXL",,,,,,,"0",,"B",,,,"LA1  4RP","198001",,"3477","4610","E10000017","323","E07000121","E05009610","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX01","LZFX01","1","30UHFX","E00127405","Q84","Y51","E01025104","5","E02005234","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347761","461046","E00170161","E01033071","E02005234","E56000018","E54000048","0101000020E61000008044D7CFD36406C0ECD5C90778054B40"
"LA1 4RP","R0A86","ROYAL LANCASTER INFIRMARY","Y62","Q83","ASHTON ROAD","","","LANCASTER","LANCASHIRE","20181001",,,"","R0A",,,,,,,"0",,"B",,,,"LA1  4RP","198001",,"3477","4610","E10000017","323","E07000121","E05009610","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX01","LZFX01","1","30UHFX","E00127405","Q84","Y51","E01025104","5","E02005234","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347761","461046","E00170161","E01033071","E02005234","E56000018","E54000048","0101000020E61000008044D7CFD36406C0ECD5C90778054B40"
"LA1 4RP","RXN12","ROYAL LANCASTER INFIRMARY","Y62","Q84","ASHTON ROAD","","","LANCASTER","LANCASHIRE","20050401",,,"","RXN",,,,,,,"0",,"B",,,,"LA1  4RP","198001",,"3477","4610","E10000017","323","E07000121","E05009610","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFX01","LZFX01","1","30UHFX","E00127405","Q84","Y51","E01025104","5","E02005234","N01","N51","Q13","5DD","Y42","E14000776","Y1701","5NF","347761","461046","E00170161","E01033071","E02005234","E56000018","E54000048","0101000020E61000008044D7CFD36406C0ECD5C90778054B40"
