"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","status_code","organisation_sub_type_code","parent_organisation_code","join_parent_date","left_parent_date","contact_telephone_number","null_1","null_2","null_3","amended_record_indicator","null_4","current_care_organisation","null_5","null_6","null_7","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"LA22 9TA","FMP11","GRASMERE PHARMACY","Y62","Q84","1 OAKBANK","BROADGATE","GRASMERE, AMBLESIDE","CUMBRIA",,"20190401",,"A","1","P4R7","20190401",,"01539 435553",,,,"1",,"Q84",,,,"LA22 9TA","198001",,"3337","5076","E10000006","102","E07000031","E05011490","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGG03","FKGG03","1","16UGGG","E00097964","Q84","Y51","E01019376","3","E02004015","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","333747","507677","E00097964","E01019376","E02004015","E56000018","E54000048","0101000020E6100000940F22A6313008C0DC984B9AE53A4B40"
"LA22 9TA","FF052","GRASMERE PHARMACY","Y62","Q84","1 OAKBANK","BROADGATE","GRASMERE, AMBLESIDE","CUMBRIA",,"20011101","20190331","C","1","P16D","20040401","20190331","015394 35553",,,,"1",,"Q84",,,,"LA22 9TA","198001",,"3337","5076","E10000006","102","E07000031","E05011490","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGG03","FKGG03","1","16UGGG","E00097964","Q84","Y51","E01019376","3","E02004015","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","333747","507677","E00097964","E01019376","E02004015","E56000018","E54000048","0101000020E6100000940F22A6313008C0DC984B9AE53A4B40"
"LA23 1DT","FMQ42","CARTER D (DISP CHEMISTS LTD)","Y62","Q84","16 CRESCENT ROAD","WINDERMERE","CUMBRIA","",,"19840701",,"A","1","P245","20040401",,"015394 43417",,,,"0",,"Q84",,,,"LA23 1DT","198001",,"3412","4984","E10000006","102","E07000031","E05011507","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGHA01","FKHA01","1","16UGHA","E00098085","Q84","Y51","E01019395","2","E02004015","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","341269","498435","E00098085","E01019395","E02004015","E56000018","E54000048","0101000020E61000002E2392CDD53E07C03C3DDAAD62304B40"
"LA23 1EA","FK523","BOOTS UK LIMITED","Y62","Q84","10-12 CRESCENT ROAD","WINDERMERE","CUMBRIA","",,"19480101",,"A","1","P08F","20040401",,"015394 43093",,,,"0",,"Q84",,,,"LA23 1EA","198001",,"3412","4985","E10000006","102","E07000031","E05011507","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGHA01","FKHA01","1","16UGHA","E00098085","Q84","Y51","E01019395","2","E02004015","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","341275","498507","E00098085","E01019395","E02004015","E56000018","E54000048","0101000020E610000090815BD9AC3E07C076BA00E777304B40"
"LA23 2EG","FWW39","WINDERMERE HEALTH CENTRE PHARMACY LTD","Y62","Q84","GOODLY DALE","WINDERMERE","CUMBRIA","",,"20071105",,"A","1","P245","20071105",,"01539 443139",,,,"0",,"Q84",,,,"LA23 2EG","198001",,"3407","4976","E10000006","102","E07000031","E05011507","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGY02","FKGY02","1","16UGGY","E00098094","Q84","Y51","E01019396","2","E02004016","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","340756","497647","E00098094","E01019396","E02004016","E56000018","E54000048","0101000020E6100000C19BDA78AF4E07C02D0587B3782F4B40"
"LA23 2EG","FNK05","LAKELAND PHARMACY LTD","Y51","Q31","WINDERMERE HEALTH CENTRE","GOODLEY DALE","WINDERMERE","CUMBRIA",,"20030204","20071104","C","1","P9AR","20040401","20071104","015394 43139",,,,"0",,"5NE",,,,"LA23 2EG","198001",,"3407","4976","E10000006","102","E07000031","E05011507","1","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGGY02","FKGY02","1","16UGGY","E00098094","Q84","Y51","E01019396","2","E02004016","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","340756","497647","E00098094","E01019396","E02004016","E56000018","E54000048","0101000020E6100000C19BDA78AF4E07C02D0587B3782F4B40"
"LA3 1DA","FM390","WEST END PHARMACY","Y62","Q84","3 HEYSHAM ROAD","MORECAMBE","LANCASHIRE","",,"20000412",,"A","1","P243","20040401",,"01524 423322",,,,"0",,"Q84",,,,"LA3  1DA","198001",,"3420","4634","E10000017","323","E07000121","E05009601","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFM04","LZFM04","1","30UHFM","E00127492","Q84","Y51","E01025117","5","E02005229","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","342095","463469","E00127492","E01025117","E02005229","E56000018","E54000048","0101000020E610000048801F4CF51607C07E4AD8A92D084B40"
"LA3 1DA","FA044","COASTAL PHARMACY","Y62","Q84","1 HEYSHAM ROAD","HEYSHAM","MORECAMBE","",,"20040401",,"A","1","P438","20190313",,"01524 412275",,,,"0",,"Q84",,,,"LA3  1DA","198001",,"3420","4634","E10000017","323","E07000121","E05009601","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFM04","LZFM04","1","30UHFM","E00127492","Q84","Y51","E01025117","5","E02005229","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","342095","463469","E00127492","E01025117","E02005229","E56000018","E54000048","0101000020E610000048801F4CF51607C07E4AD8A92D084B40"
"LA3 1QE","FYX18","VANTAGE PHARMACY","Y42","Q13","31 YORKSHIRE STREET","MORECAMBE","LANCASHIRE","",,"19931004","20040520","C","1","",,,"01524 412275",,,,"0",,"5DD",,,,"LA3  1QE","198001",,"3424","4636","E10000017","323","E07000121","E05009599","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFA01","LZFA01","1","30UHFA","E00127438","Q84","Y51","E01025110","5","E02005229","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","342456","463628","E00127438","E01025110","E02005229","E56000018","E54000048","0101000020E6100000AAD69DBFB90B07C0305CCCCF5D084B40"
"LA3 1QN","FG035","MORECAMBE BAY CHEMIST","Y62","Q84","28-30 REGENT ROAD","MORECAMBE","LANCASHIRE","",,"20040329",,"A","1","P0AM","20040401",,"01524 410009",,,,"0",,"Q84",,,,"LA3  1QN","198001",,"3425","4636","E10000017","323","E07000121","E05009599","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFA01","LZFA01","1","30UHFA","E00127440","Q84","Y51","E01025110","5","E02005229","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","342555","463649","E00127440","E01025110","E02005229","E56000018","E54000048","0101000020E61000006CB983E0A20807C0DEE6B45B64084B40"
"LA3 2BJ","FLA47","LLOYDSPHARMACY","Y54","Q47","408 HEYSHAM ROAD","HEYSHAM","MORECAMBE","LANCASHIRE",,"19990901","20140630","C","1","P07F","20040401","20140630","01524 852136",,,,"0",,"Q47",,,,"LA3  2BJ","198001",,"3416","4617","E10000017","323","E07000121","E05009600","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFL04","LZFL04","1","30UHFL","E00127471","Q84","Y51","E01025114","5","E02005236","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","341665","461753","E00127471","E01025114","E02005236","E56000018","E54000048","0101000020E6100000A6E103F6BB2307C0AEB248C332064B40"
"LA3 2BJ","FLE62","COHENS CHEMIST","Y54","Q47","408 HEYSHAM ROAD","HEYSHAM","MORECAMBE","LANCASHIRE",,"20140701","20141231","C","1","P3NL","20140701","20141231","01524 852136",,,,"0",,"Q47",,,,"LA3  2BJ","198001",,"3416","4617","E10000017","323","E07000121","E05009600","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFL04","LZFL04","1","30UHFL","E00127471","Q84","Y51","E01025114","5","E02005236","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","341665","461753","E00127471","E01025114","E02005236","E56000018","E54000048","0101000020E6100000A6E103F6BB2307C0AEB248C332064B40"
"LA3 2LE","FHC75","COHENS CHEMIST","Y62","Q84","HEYSHAM PRIMARY CARE CTR","MIDDLETON WAY, HEYSHAM","MORECAMBE","LANCASHIRE",,"20091116",,"A","1","P438","20190313",,"01524 850375",,,,"0",,"Q84",,,,"LA3  2LE","201206",,"3415","4610","E10000017","323","E07000121","E05009602","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFN13","LZFN13","1","30UHFN","E00127497","Q84","Y51","E01025124","5","E02005236","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","341550","461007","E00127497","E01025124","E02005236","E56000018","E54000048","0101000020E61000007301593A092707C0975646A956054B40"
"LA4 4UZ","FAJ19","YOUR LOCAL BOOTS PHARMACY","Y62","Q84","BRADDON CLOSE","WESTGATE","MORECAMBE","LANCASHIRE",,"20081001",,"A","1","P08F","20081001",,"01524 424224",,,,"0",,"Q84",,,,"LA4  4UZ","199101",,"3440","4631","E10000017","323","E07000121","E05009618","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFK10","LZFK10","1","30UHFK","E00127761","Q84","Y51","E01025171","5","E02005230","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","344081","463101","E00127761","E01025171","E02005230","E56000018","E54000048","0101000020E61000003278E1D1AED806C06B97CF7FC8074B40"
"LA4 4UZ","FE138","WESTGATE CHEMISTS","Y51","Q31","BRADDON CLOSE","WESTGATE","MORECAMBE","LANCASHIRE",,"19480101","20080930","C","1","P7CA","20040401","20080930","01524 424224",,,,"0",,"5NF",,,,"LA4  4UZ","199101",,"3440","4631","E10000017","323","E07000121","E05009618","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFK10","LZFK10","1","30UHFK","E00127761","Q84","Y51","E01025171","5","E02005230","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","344081","463101","E00127761","E01025171","E02005230","E56000018","E54000048","0101000020E61000003278E1D1AED806C06B97CF7FC8074B40"
"LA4 5DH","FGT42","BOOTS","Y62","Q84","4 ROYALTY MALL","ARNDALE CENTRE","MORECAMBE","LANCASHIRE",,"19480101",,"A","1","P08F","20040401",,"01524 410709",,,,"0",,"Q84",,,,"LA4  5DH","198001",,"3434","4643","E10000017","323","E07000121","E05009608","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFU10","LZFU10","1","30UHFU","E00127571","Q84","Y51","E01025139","5","E02005226","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","343449","464337","E00127571","E01025139","E02005226","E56000018","E54000048","0101000020E61000005D4A9493EDEC06C0EF6C553332094B40"
"LA4 5DH","FXC84","SUPERDRUG STORES PLC","Y51","Q31","2 ROYALTY MALL","ARNDALE CENTRE","MORECAMBE","LANCASHIRE",,"19960901","20121215","C","1","P31F","20040401","20121215","01524 416254",,,,"0",,"5NF",,,,"LA4  5DH","198001",,"3434","4643","E10000017","323","E07000121","E05009608","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFU10","LZFU10","1","30UHFU","E00127571","Q84","Y51","E01025139","5","E02005226","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","343449","464337","E00127571","E01025139","E02005226","E56000018","E54000048","0101000020E61000005D4A9493EDEC06C0EF6C553332094B40"
"LA4 5LU","FDT30","LLOYDSPHARMACY","Y62","Q84","THE HEALTH CENTRE GROUNDS","MORECAMBE HEALTH CENTRE","MORECAMBE","LANCASHIRE",,"19990901",,"A","1","P07F","20040401",,"01524 423349",,,,"0",,"Q84",,,,"LA4  5LU","198001",,"3438","4643","E10000017","323","E07000121","E05009608","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFU06","LZFU06","1","30UHFU","E00127596","Q84","Y51","E01025136","5","E02005226","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","343827","464383","E00127596","E01025136","E02005226","E56000018","E54000048","0101000020E61000002F4B7CE51DE106C09EF29D1A41094B40"
"LA4 5LY","FD448","MORECAMBE HC PHARMACY","Y51","Q31","MORECAMBE HEALTH CENTRE","HANOVER STREET","MORECAMBE","LANCASHIRE",,"20110411","20120831","C","1","P3JC","20110411","20120831","01524 417522",,,,"0",,"5NF",,,,"LA4  5LY","198001",,"3438","4644","E10000017","323","E07000121","E05009608","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFU06","LZFU06","1","30UHFU","E00127596","Q84","Y51","E01025136","5","E02005226","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","343851","464443","E00127596","E01025136","E02005226","E56000018","E54000048","0101000020E610000082E3B77863E006C05A2BADDB52094B40"
"LA4 5LY","FHM56","COHENS PHARMACY","Y62","Q84","MORECAMBE HEALTH CENTRE","HANOVER STREET","MORECAMBE","LANCASHIRE",,"19990901",,"A","1","P438","20190313",,"01524 417522",,,,"0",,"Q84",,,,"LA4  5LY","198001",,"3438","4644","E10000017","323","E07000121","E05009608","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFU06","LZFU06","1","30UHFU","E00127596","Q84","Y51","E01025136","5","E02005226","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","343851","464443","E00127596","E01025136","E02005226","E56000018","E54000048","0101000020E610000082E3B77863E006C05A2BADDB52094B40"
"LA4 5TE","FCL21","COHENS CHEMIST","Y62","Q84","YORKBRIDGE MEDICAL CENTRE","5 JAMES STREET","MORECAMBE","",,"19871201",,"A","1","P438","20040401",,"01524 411489",,,,"0",,"Q84",,,,"LA4  5TE","198001",,"3440","4641","E10000017","323","E07000121","E05009608","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHGE03","LZGE03","1","30UHGE","E00127583","Q84","Y51","E01025136","5","E02005226","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","344062","464125","E00127583","E01025136","E02005226","E56000018","E54000048","0101000020E6100000447D0044AAD906C0F96E55F8F5084B40"
"LA4 5TJ","FLR12","LLOYDSPHARMACY","Y62","Q84","CHRISTIE PARK","LANCASTER ROAD","MORECAMBE","LANCASHIRE",,"20101117",,"A","1","P07F","20160909",,"",,,,"0",,"Q84",,,,"LA4  5TJ","198001",,"3447","4638","E10000017","323","E07000121","E05009618","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHGE05","LZGE05","1","30UHGE","E00127764","Q84","Y51","E01025173","5","E02005230","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","344762","463851","E00127764","E01025173","E02005230","E56000018","E54000048","0101000020E61000001C48248DA8C306C0A509BDC3A7084B40"
"LA4 6BX","FT649","ROWLANDS PHARMACY","Y54","Q84","8 PRINCES CRESCENT","BARE","MORECAMBE","",,"20000101","20180630","C","1","P79D","20040401","20180630","01524 831060",,,,"0",,"Q84",,,,"LA4  6BX","198001",,"3451","4650","E10000017","323","E07000121","E05009592","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFT04","LZFT04","1","30UHFT","E00127316","Q84","Y51","E01025087","5","E02005224","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","345155","465097","E00127316","E01025087","E02005224","E56000018","E54000048","0101000020E6100000D0D09E07D3B706C0E0EC240E180A4B40"
"LA4 6BY","FKF58","BARE PHARMACY LTD","Y62","Q84","45 PRINCES CRESCENT","BARE","MORECAMBE","LANCASHIRE",,"19971101",,"A","1","P166","20040401",,"01524 410354",,,,"0",,"Q84",,,,"LA4  6BY","198001",,"3451","4650","E10000017","323","E07000121","E05009592","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFT04","LZFT04","1","30UHFT","E00127316","Q84","Y51","E01025087","5","E02005224","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","345175","465021","E00127316","E01025087","E02005224","E56000018","E54000048","0101000020E61000005BB8D88D2BB706C0DAA8CCBE010A4B40"
"LA4 6RL","FX944","KING'S CHEMIST","Y62","Q84","359 LANCASTER ROAD","TORRISHOLME","MORECAMBE","LANCASHIRE",,"19961001",,"A","1","P41C","20040401",,"01524 410974",,,,"0",,"Q84",,,,"LA4  6RL","198001",,"3455","4636","E10000017","323","E07000121","E05009614","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHGD08","LZGD08","1","30UHGD","E00127719","Q84","Y51","E01025164","5","E02005227","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","345521","463667","E00127719","E01025164","E02006871","E56000018","E54000048","0101000020E61000000B7D4E66D7AB06C0FA88293C74084B40"
"LA5 0HA","FJR52","ROWLANDS PHARMACY","Y62","Q84","38 THE PROMENADE","ARNSIDE","CUMBRIA","",,"20001201",,"A","1","P79D","20040401",,"01524 762900",,,,"0",,"Q84",,,,"LA5  0HA","198001",,"3456","4788","E10000006","102","E07000031","E05011491","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","16UGFA02","FKFA02","1","16UGFA","E00097747","Q84","Y51","E01019342","8","E02004025","N01","N51","Q13","5DD","Y42","E14001037","Y1701","5NE","345663","478808","E00097747","E01019342","E02004025","E56000018","E54000048","0101000020E61000009F8331F3FDAC06C0350F714ADF194B40"
"LA5 0RA","FNQ18","THE PHARMACY SILVERDALE","Y42","Q13","18 EMESGATE LANE","SILVERDALE","CARNFORTH","LANCASHIRE",,"20000901","20041101","C","1","P78C","20040401","20041101","01524 701274",,,,"0",,"5DD",,,,"LA5  0RA","198001",,"3461","4750","E10000017","323","E07000121","E05009611","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFY02","LZFY02","1","30UHFY","E00127638","Q84","Y51","E01025148","6","E02005221","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","346111","475053","E00127638","E01025148","E02005221","E56000018","E54000048","0101000020E61000009F9A3F678C9D06C0067F351E8F154B40"
"LA5 0RA","FWW16","SILVERDALE PHARMACY","Y62","Q84","18 EMESGATE LANE","SILVERDALE","CARNFORTH","LANCASHIRE",,"20041101",,"A","1","P9DQ","20041208",,"01524 701274",,,,"0",,"Q84",,,,"LA5  0RA","198001",,"3461","4750","E10000017","323","E07000121","E05009611","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFY02","LZFY02","1","30UHFY","E00127638","Q84","Y51","E01025148","6","E02005221","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","346111","475053","E00127638","E01025148","E02005221","E56000018","E54000048","0101000020E61000009F9A3F678C9D06C0067F351E8F154B40"
"LA5 8DH","FN431","BROOKFIELD PHARMACY","Y42","Q13","MAIN ROAD","BOLTON-LE-SANDS","CARNFORTH","LANCASHIRE",,"19930419","20060531","C","1","P5A2","20040401","20060601","01524 822149",,,,"0",,"5DD",,,,"LA5  8DH","198001",,"3484","4682","E10000017","323","E07000121","E05009593","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFC03","LZFC03","1","30UHFC","E00127330","Q84","Y51","E01025089","6","E02005223","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","348498","468262","E00127330","E01025089","E02005223","E56000018","E54000048","0101000020E6100000FB79FB554C5006C0574DB866C70D4B40"
"LA5 8DH","FFR06","WELL BOLTON-LE-SANDS - BROOKFIELD HC","Y62","Q84","BROOKFIELD HC , MAIN ROAD","BOLTON-LE-SANDS","CARNFORTH","LANCASHIRE",,"20060601",,"A","1","P0MG","20180320",,"01524 822149",,,,"0",,"Q84",,,,"LA5  8DH","198001",,"3484","4682","E10000017","323","E07000121","E05009593","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFC03","LZFC03","1","30UHFC","E00127330","Q84","Y51","E01025089","6","E02005223","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","348498","468262","E00127330","E01025089","E02005223","E56000018","E54000048","0101000020E6100000FB79FB554C5006C0574DB866C70D4B40"
"LA5 9EX","FPP56","FITTLEWORTH MEDICAL LIMITED","Y62","Q84","FITTLEWORTH HOUSE","ROOMS 1 & 3, WARTON ROAD","CARNFORTH","LANCASHIRE",,"19970704",,"A","2","",,,"01524 730743",,,,"0",,"Q84",,,,"LA5  9EX","198001",,"3497","4708","E10000017","323","E07000121","E05009595","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFE03","LZFE03","1","30UHFE","E00127367","Q84","Y51","E01025098","6","E02005221","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","349725","470863","E00127367","E01025098","E02005221","E56000018","E54000048","0101000020E610000024EFB396C12A06C009F8CF50C9104B40"
"LA5 9JU","FVM37","ASH TREES PHARMACY","Y62","Q84","ASH TREES SURGERY","MARKET STREET","CARNFORTH","LANCASHIRE",,"20090901",,"A","1","P2R8","20090901",,"01524 727877",,,,"0",,"Q84",,,,"LA5  9JU","198001",,"3498","4706","E10000017","323","E07000121","E05009595","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFE03","LZFE03","1","30UHFE","E00127368","Q84","Y51","E01025096","6","E02005221","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","349814","470677","E00127368","E01025096","E02005221","E56000018","E54000048","0101000020E6100000C5AC3354E72706C0C5133DD492104B40"
"LA5 9JX","FL893","FOREST PHARMACY","Y51","Q31","24 MARKET STREET","CARNFORTH","LANCASHIRE","",,"19950330","20081102","C","1","P10W","20040401","20081102","01524 732955",,,,"0",,"5NF",,,,"LA5  9JX","198001",,"3498","4706","E10000017","323","E07000121","E05009595","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFE03","LZFE03","1","30UHFE","E00127367","Q84","Y51","E01025098","6","E02005221","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","349868","470612","E00127367","E01025098","E02005221","E56000018","E54000048","0101000020E61000008BFA1874302606C0AFFA7ADC7F104B40"
"LA5 9JX","FV089","BOOTS UK LIMITED","Y62","Q84","24 MARKET STREET","CARNFORTH","LANCASHIRE","",,"20081103",,"A","1","P08F","20081103",,"01524 732955",,,,"0",,"Q84",,,,"LA5  9JX","198001",,"3498","4706","E10000017","323","E07000121","E05009595","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFE03","LZFE03","1","30UHFE","E00127367","Q84","Y51","E01025098","6","E02005221","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","349868","470612","E00127367","E01025098","E02005221","E56000018","E54000048","0101000020E61000008BFA1874302606C0AFFA7ADC7F104B40"
"LA5 9JX","FD284","WELL CARNFORTH - MARKET STREET","Y62","Q84","9 MARKET STREET","CARNFORTH","LANCASHIRE","",,"19480101",,"A","1","P0MG","20180320",,"01524 722712",,,,"0",,"Q84",,,,"LA5  9JX","198001",,"3498","4706","E10000017","323","E07000121","E05009595","0","1","E92000001","Q31","E12000002","QC4","Y62","01K","30UHFE03","LZFE03","1","30UHFE","E00127367","Q84","Y51","E01025098","6","E02005221","N01","N51","Q13","5DD","Y42","E14000825","Y1701","5NF","349868","470612","E00127367","E01025098","E02005221","E56000018","E54000048","0101000020E61000008BFA1874302606C0AFFA7ADC7F104B40"
